,ness_ID,Cincerta_transcript_ID,PID,aligned_sites,k0,k4,diffs0,sites0,diffs4,sites4,gene,transcript,SFS0,SFS4,pi0,pi4,max_connectivity,BetweennessCentrality
65,26899904,g7618.t1,0.12,1309,0.05289076131766077,0.3093992064984426,43,842,72,284,Cre02.g112000,Cre02.g112000.t1.3,"[925, 9, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[280, 16, 5, 6, 4, 1, 1, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002396978691974302,0.034328996396066215,5,0.00020899999999999998
66,26899904,g7618.t1,0.12,1309,0.05289076131766077,0.3093992064984426,43,842,72,284,Cre02.g112000,Cre02.g112000.t1.3,"[925, 9, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[280, 16, 5, 6, 4, 1, 1, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002396978691974302,0.034328996396066215,5,0.000133
67,26907430,g4787.t1,0.04,3091,0.011371345056825518,0.18323822176177346,23,2038,86,529,Cre12.g537200,Cre12.g537200.t1.2,"[1821, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[409, 22, 5, 8, 9, 2, 7, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0003042472921990994,0.03606616776063659,5,0.00119356
68,26893725,g4475.t1,0.08,1460,0.02089577972161407,0.29611396478525764,19,922,80,327,Cre06.g264450,Cre06.g264450.t1.2,"[924, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[312, 8, 0, 2, 4, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016164171761894723,0.01838727458855028,4,0.01038799
69,26893725,g4475.t1,0.08,1460,0.02089577972161407,0.29611396478525764,19,922,80,327,Cre06.g264450,Cre06.g264450.t1.2,"[924, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[312, 8, 0, 2, 4, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016164171761894723,0.01838727458855028,4,0.00422754
70,26893725,g4475.t1,0.08,1460,0.02089577972161407,0.29611396478525764,19,922,80,327,Cre06.g264450,Cre06.g264450.t1.2,"[924, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[312, 8, 0, 2, 4, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016164171761894723,0.01838727458855028,4,0.00353934
71,26893725,g4475.t1,0.08,1460,0.02089577972161407,0.29611396478525764,19,922,80,327,Cre06.g264450,Cre06.g264450.t1.2,"[924, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[312, 8, 0, 2, 4, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016164171761894723,0.01838727458855028,4,0.01476218
72,26902325,g5337.t1,0.05,1499,0.006036249887121279,0.209984108376355,6,998,50,273,Cre03.g180250,Cre03.g180250.t1.2,"[998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[254, 5, 4, 2, 1, 1, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.021259785965668323,2,3.26e-06
73,26902325,g5337.t1,0.05,1499,0.006036249887121279,0.209984108376355,6,998,50,273,Cre03.g180250,Cre03.g180250.t1.2,"[998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[254, 5, 4, 2, 1, 1, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.021259785965668323,2,4.12e-06
74,26901446,g5528.t1,0.07,951,0.033180766362228324,0.22728757701007113,21,647,40,204,Cre03.g172000,Cre03.g172000.t1.2,"[644, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[183, 7, 1, 0, 4, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0009091735612328392,0.028473435578852003,5,0.000924
75,26895706,g12921.t1,0.07,1757,0.024664583187781818,0.23179269902738586,28,1154,66,331,Cre09.g406050,Cre09.g406050.t1.2,"[986, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[241, 15, 4, 7, 5, 4, 5, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001699873497786211,0.05041047560892869,9,0.00101995
76,26895706,g12921.t1,0.07,1757,0.024664583187781818,0.23179269902738586,28,1154,66,331,Cre09.g406050,Cre09.g406050.t1.2,"[986, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[241, 15, 4, 7, 5, 4, 5, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001699873497786211,0.05041047560892869,9,0.000436
77,26895664,g13896.t1,0.06,1198,0.020452907836967377,0.19885030776074025,16,793,40,229,Cre09.g411900,Cre09.g411900.t1.2,"[859, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[236, 8, 5, 5, 3, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0009174590176364435,0.024941777477274434,5,7.950000000000001e-05
78,26904887,g5775.t1,0.1,671,0.03736181013540954,0.361689188491451,16,439,33,115,Cre10.g456750,Cre10.g456750.t1.2,"[434, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[102, 5, 0, 0, 1, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00230768085518186,0.03893151463483944,4,0.00040599999999999995
79,26890760,g15069.t1,0.07,920,0.029805246487135582,0.2644070299903664,18,616,41,184,Cre14.g627850,Cre14.g627850.t1.2,"[613, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[156, 5, 3, 3, 3, 3, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0021220609455903576,0.04419026870007262,5,0.0004969999999999999
80,26899081,g1955.t1,0.06,1547,0.029071464340854638,0.1525634624529675,29,1017,41,297,Cre13.g565450,Cre13.g565450.t1.2,"[674, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[198, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000542241587993222,0.0018392616678162051,3,1.4000000000000001e-05
81,26899081,g1955.t1,0.06,1547,0.029071464340854638,0.1525634624529675,29,1017,41,297,Cre13.g565450,Cre13.g565450.t1.2,"[674, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[198, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000542241587993222,0.0018392616678162051,3,0.00014099999999999998
82,26906846,g11750.t1,0.07,1109,0.027055615212430703,0.20414978122755295,19,715,42,235,Cre12.g516550,Cre12.g516550.t1.2,"[752, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[240, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008472524812394093,0.005080574740017464,5,0.00063
83,26903484,g9889.t1,0.13,1396,0.08145212140416275,0.3168997624652342,68,881,84,325,Cre01.g045640,Cre01.g045640.t1.2,"[563, 6, 3, 1, 1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[186, 13, 1, 1, 1, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.007630916500163681,0.028851540616246497,5,0.00101197
84,26889190,g8565.t1,0.07,1021,0.016208882336615528,0.25769227829255775,11,686,41,188,Cre07.g354200,Cre07.g354200.t1.2,"[635, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[158, 0, 10, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0019709967320261437,0.027308241304184508,6,0.000637
85,26889190,g8565.t1,0.07,1021,0.016208882336615528,0.25769227829255775,11,686,41,188,Cre07.g354200,Cre07.g354200.t1.2,"[635, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[158, 0, 10, 0, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0019709967320261437,0.027308241304184508,6,0.00297166
86,26894000,g11408.t1,0.14,1062,0.08930725378280054,0.3347812581392177,57,677,64,237,Cre06.g308100,Cre06.g308100.t1.2,"[481, 9, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 15, 2, 4, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011525617536610402,0.03992869875222816,5,0.000153
87,26894000,g11408.t1,0.14,1062,0.08930725378280054,0.3347812581392177,57,677,64,237,Cre06.g308100,Cre06.g308100.t1.2,"[481, 9, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 15, 2, 4, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011525617536610402,0.03992869875222816,5,0.00058
88,26894000,g11408.t1,0.14,1062,0.08930725378280054,0.3347812581392177,57,677,64,237,Cre06.g308100,Cre06.g308100.t1.2,"[481, 9, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 15, 2, 4, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011525617536610402,0.03992869875222816,5,0.00058
89,26894000,g11408.t1,0.14,1062,0.08930725378280054,0.3347812581392177,57,677,64,237,Cre06.g308100,Cre06.g308100.t1.2,"[481, 9, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 15, 2, 4, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011525617536610402,0.03992869875222816,5,0.00058
90,26894000,g11408.t1,0.14,1062,0.08930725378280054,0.3347812581392177,57,677,64,237,Cre06.g308100,Cre06.g308100.t1.2,"[481, 9, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 15, 2, 4, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011525617536610402,0.03992869875222816,5,0.00058
91,26894000,g11408.t1,0.14,1062,0.08930725378280054,0.3347812581392177,57,677,64,237,Cre06.g308100,Cre06.g308100.t1.2,"[481, 9, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 15, 2, 4, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011525617536610402,0.03992869875222816,5,0.00058
92,26894000,g11408.t1,0.14,1062,0.08930725378280054,0.3347812581392177,57,677,64,237,Cre06.g308100,Cre06.g308100.t1.2,"[481, 9, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 15, 2, 4, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011525617536610402,0.03992869875222816,5,0.000152
93,26907805,g11989.t1,0.08,876,0.04233928289818339,0.24710940084768174,24,583,32,152,Cre12.g504950,Cre12.g504950.t1.2,"[512, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[120, 6, 1, 1, 0, 0, 3, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00021659085986571366,0.038302575932333716,6,0.000731
94,26902772,g5232.t1,0.02,1141,0.0013083300308624733,0.09506377922935792,1,765,20,224,Cre03.g185550,Cre03.g185550.t1.2,"[762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[213, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.006331699346405228,4,0.00107465
95,26904922,g12439.t1,0.08,1439,0.03761533267873863,0.2590506505241358,35,954,69,315,Cre10.g422450,Cre10.g422450.t1.2,"[938, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[299, 3, 3, 5, 7, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002141683820930281,0.022997604839037067,5,0.00144871
96,26905084,g12506.t1,0.08,736,0.023323434224414432,0.28235817842618405,11,479,32,136,Cre10.g419800,Cre10.g419800.t1.2,"[475, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0012331976815883586,0.01451364859669358,5,0.000615
97,26905084,g12506.t1,0.08,736,0.023323434224414432,0.28235817842618405,11,479,32,136,Cre10.g419800,Cre10.g419800.t1.2,"[475, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0012331976815883586,0.01451364859669358,5,0.000615
98,26893424,g43.t1,0.07,1239,0.022529854273507236,0.2858793116543398,18,811,58,244,Cre06.g295450,Cre06.g295450.t1.2,"[762, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 7, 1, 1, 5, 3, 4, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0006245080929404921,0.040517216987805214,5,0.000453
99,26893424,g43.t1,0.07,1239,0.022529854273507236,0.2858793116543398,18,811,58,244,Cre06.g295450,Cre06.g295450.t1.2,"[762, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 7, 1, 1, 5, 3, 4, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0006245080929404921,0.040517216987805214,5,0.0051498
100,26893424,g43.t1,0.07,1239,0.022529854273507236,0.2858793116543398,18,811,58,244,Cre06.g295450,Cre06.g295450.t1.2,"[762, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 7, 1, 1, 5, 3, 4, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0006245080929404921,0.040517216987805214,5,0.00082
101,26906965,g17386.t1,0.05,1444,0.023943740571888028,0.15159313806760077,23,976,35,255,Cre12.g526800,Cre12.g526800.t1.2,"[1114, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[298, 4, 6, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013480392156862745,0.011756353233519179,5,0.000368
102,26906965,g17386.t1,0.05,1444,0.023943740571888028,0.15159313806760077,23,976,35,255,Cre12.g526800,Cre12.g526800.t1.2,"[1114, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[298, 4, 6, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013480392156862745,0.011756353233519179,5,0.0005740000000000001
103,26899167,g1363.t1,0.05,6595,0.0158785507334064,0.17596656239391203,68,4328,205,1307,Cre13.g592200,Cre13.g592200.t1.2,"[4354, 12, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1235, 42, 10, 12, 12, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007012947785687905,0.014744227239217667,6,0.0005200000000000001
104,26899167,g1363.t1,0.05,6595,0.0158785507334064,0.17596656239391203,68,4328,205,1307,Cre13.g592200,Cre13.g592200.t1.2,"[4354, 12, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1235, 42, 10, 12, 12, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007012947785687905,0.014744227239217667,6,0.00040300000000000004
105,26891473,g15669.t1,0.07,645,0.014184819979865138,0.27021216398619863,6,427,27,119,Cre16.g677500,Cre16.g677500.t1.2,"[425, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[114, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005204267499349467,0.01158894930521228,5,0.0008960000000000001
106,26891473,g15669.t1,0.07,645,0.014184819979865138,0.27021216398619863,6,427,27,119,Cre16.g677500,Cre16.g677500.t1.2,"[425, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[114, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005204267499349467,0.01158894930521228,5,0.000886
107,26891473,g15669.t1,0.07,645,0.014184819979865138,0.27021216398619863,6,427,27,119,Cre16.g677500,Cre16.g677500.t1.2,"[425, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[114, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005204267499349467,0.01158894930521228,5,0.00145562
108,26904932,g12386.t1,0.08,2579,0.03879918176148121,0.25235417746590966,65,1719,105,490,Cre10.g424750,Cre10.g424750.t1.2,"[1557, 10, 0, 5, 3, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[393, 20, 6, 3, 10, 5, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0038429717878712666,0.03292886661391014,7,0.000559
109,26899568,g8161.t1,0.08,1423,0.027167041055899763,0.24798446171505903,25,937,53,251,Cre02.g092350,Cre02.g092350.t1.2,"[959, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[249, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0004484122131180954,0.006535947712418301,8,0.00161267
110,26899568,g8161.t1,0.08,1423,0.027167041055899763,0.24798446171505903,25,937,53,251,Cre02.g092350,Cre02.g092350.t1.2,"[959, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[249, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0004484122131180954,0.006535947712418301,8,0.00161445
111,26903438,g6265.t1,0.06,868,0.0017321023864968967,0.2075223761642424,1,578,31,171,Cre01.g015000,Cre01.g015000.t1.2,"[658, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[201, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016908427516240992,0.004973696795791487,4,0.000194
112,26904724,g5800.t1,0.09,1773,0.03966078673030832,0.2729740329010588,44,1139,81,354,Cre10.g458050,Cre10.g458050.t1.2,"[1077, 11, 0, 2, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 8, 8, 3, 5, 0, 5, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006601188569801786,0.037163702690378476,4,0.000272
113,26904724,g5800.t1,0.09,1773,0.03966078673030832,0.2729740329010588,44,1139,81,354,Cre10.g458050,Cre10.g458050.t1.2,"[1077, 11, 0, 2, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 8, 8, 3, 5, 0, 5, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006601188569801786,0.037163702690378476,4,7.2e-05
114,26904724,g5800.t1,0.09,1773,0.03966078673030832,0.2729740329010588,44,1139,81,354,Cre10.g458050,Cre10.g458050.t1.2,"[1077, 11, 0, 2, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 8, 8, 3, 5, 0, 5, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006601188569801786,0.037163702690378476,4,0.000286
115,26904724,g5800.t1,0.09,1773,0.03966078673030832,0.2729740329010588,44,1139,81,354,Cre10.g458050,Cre10.g458050.t1.2,"[1077, 11, 0, 2, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 8, 8, 3, 5, 0, 5, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006601188569801786,0.037163702690378476,4,0.000532
116,26904724,g5800.t1,0.09,1773,0.03966078673030832,0.2729740329010588,44,1139,81,354,Cre10.g458050,Cre10.g458050.t1.2,"[1077, 11, 0, 2, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 8, 8, 3, 5, 0, 5, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006601188569801786,0.037163702690378476,4,0.00023999999999999998
117,26904724,g5800.t1,0.09,1773,0.03966078673030832,0.2729740329010588,44,1139,81,354,Cre10.g458050,Cre10.g458050.t1.2,"[1077, 11, 0, 2, 3, 1, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 8, 8, 3, 5, 0, 5, 4, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006601188569801786,0.037163702690378476,4,0.00038700000000000003
118,26898795,g1366.t1,0.07,1516,0.025348813601132714,0.23894344074434443,25,1003,62,303,Cre13.g592050,Cre13.g592050.t1.2,"[988, 6, 1, 1, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[274, 13, 3, 3, 0, 3, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004102905300510091,0.025733945943613973,4,0.00107633
119,26892450,g1070.t1,0.07,836,0.015929802375683273,0.3893176002119132,9,571,41,135,Cre16.g663950,Cre16.g663950.t1.2,"[693, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[170, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0001601024655779699,0.004948118607141538,7,0.00206088
120,26890787,g7912.t1,0.06,1149,0.021671936726538936,0.20358700251747153,16,749,46,258,Cre14.g620350,Cre14.g620350.t1.2,"[764, 1, 0, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 2, 4, 4, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0036197790832718734,0.02043170209260175,6,0.00110801
121,26900450,g8374.t1,0.13,1801,0.08212388922311188,0.3439312000665846,90,1157,120,435,Cre02.g082700,Cre02.g082700.t1.2,"[1065, 11, 3, 3, 4, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[346, 13, 1, 10, 18, 2, 12, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006912676629053573,0.054195887600782415,4,0.0008
122,26900787,g13520.t1,0.07,1289,0.021379119748444714,0.28857616975275724,18,854,63,263,Cre02.g077350,Cre02.g077350.t1.2,"[852, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[240, 5, 3, 1, 3, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0009337068160597573,0.02208090443384561,6,0.00085
123,26900787,g13520.t1,0.07,1289,0.021379119748444714,0.28857616975275724,18,854,63,263,Cre02.g077350,Cre02.g077350.t1.2,"[852, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[240, 5, 3, 1, 3, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0009337068160597573,0.02208090443384561,6,0.00058
124,26896310,g3460.t1,0.09,1240,0.023391309122322058,0.3752862484536805,19,825,75,254,Cre17.g713850,Cre17.g713850.t1.3,"[933, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[263, 11, 3, 0, 0, 2, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001748958289783575,0.025145243282498182,4,0.00010700000000000001
125,26896310,g3460.t1,0.09,1240,0.023391309122322058,0.3752862484536805,19,825,75,254,Cre17.g713850,Cre17.g713850.t1.3,"[933, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[263, 11, 3, 0, 0, 2, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001748958289783575,0.025145243282498182,4,9.84e-05
126,26903655,g14923.t1,0.04,1491,0.0100168433861668,0.1758005293791332,10,1005,42,268,Cre01.g050950,Cre01.g050950.t1.2,"[1005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[260, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005414105940883816,5,0.000656
127,26903655,g14923.t1,0.04,1491,0.0100168433861668,0.1758005293791332,10,1005,42,268,Cre01.g050950,Cre01.g050950.t1.2,"[1005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[260, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005414105940883816,5,0.0006389999999999999
128,26903655,g14923.t1,0.04,1491,0.0100168433861668,0.1758005293791332,10,1005,42,268,Cre01.g050950,Cre01.g050950.t1.2,"[1005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[260, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005414105940883816,5,0.00132913
129,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000878
